"SAMPLEID"	"StudyID"	"Run"	"SRA_Study"	"BioProject"	"BioSample"	"Sample_Name"	"Sample_Name_2"	"Region"	"Collection_Date"	"Time"	"Depth"	"Station"	"geo_loc_name"	"Lat_Lon"	"Latitude"	"Longitude"	"LibraryName"	"LibrarySelection"	"LibrarySource"	"Size_fraction"	"Sample_Type"	"Lat"	"Lon"	"DateTimeUTC"	"FIXME.Depth"
"Gradoville106.68901"	"Gradoville_2020"	"SRR8844085"	NA	"PRJNA530276"	"SAMN11317454"	NA	NA	"npsg"	"2017-6-10"	"3:31:00"	"90"	"17"	"Pacific Ocean"	"32.00007833 N 157.9999417 W"	"32.00007833"	"157.9999417"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	32.00007833	-157.9999417	"2017-06-10T23:00:00"	FALSE
"Gradoville107.68902"	"Gradoville_2020"	"SRR8844077"	NA	"PRJNA530276"	"SAMN11317455"	NA	NA	"npsg"	"2017-6-10"	"3:31:00"	"90"	"17"	"Pacific Ocean"	"32.00007833 N 157.9999417 W"	"32.00007833"	"157.9999417"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	32.00007833	-157.9999417	"2017-06-10T23:00:00"	FALSE
"Gradoville108.68907"	"Gradoville_2020"	"SRR8844076"	NA	"PRJNA530276"	"SAMN11317456"	NA	NA	"npsg"	"2017-6-10"	"3:31:00"	"25"	"17"	"Pacific Ocean"	"32.00007833 N 157.9999417 W"	"32.00007833"	"157.9999417"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	32.00007833	-157.9999417	"2017-06-10T23:00:00"	FALSE
"Gradoville109.68908"	"Gradoville_2020"	"SRR8844075"	NA	"PRJNA530276"	"SAMN11317457"	NA	NA	"npsg"	"2017-6-10"	"3:31:00"	"25"	"17"	"Pacific Ocean"	"32.00007833 N 157.9999417 W"	"32.00007833"	"157.9999417"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	32.00007833	-157.9999417	"2017-06-10T23:00:00"	FALSE
"Gradoville11.68506"	"Gradoville_2020"	"SRR8844133"	NA	"PRJNA530276"	"SAMN11317405"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"45"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville110.68913"	"Gradoville_2020"	"SRR8844080"	NA	"PRJNA530276"	"SAMN11317458"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"15"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville111.68914"	"Gradoville_2020"	"SRR8844079"	NA	"PRJNA530276"	"SAMN11317459"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"15"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville112.68925"	"Gradoville_2020"	"SRR8844078"	NA	"PRJNA530276"	"SAMN11317460"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"120"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville113.68926"	"Gradoville_2020"	"SRR8844083"	NA	"PRJNA530276"	"SAMN11317461"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"120"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville114.68927"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"60"	"18"	NA	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	NA	NA	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville115.68928"	"Gradoville_2020"	"SRR8844082"	NA	"PRJNA530276"	"SAMN11317462"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"60"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville116.68929"	"Gradoville_2020"	"SRR8844185"	NA	"PRJNA530276"	"SAMN11317463"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"100"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville117.68930"	"Gradoville_2020"	"SRR8844186"	NA	"PRJNA530276"	"SAMN11317464"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"100"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville118.68935"	"Gradoville_2020"	"SRR8844187"	NA	"PRJNA530276"	"SAMN11317465"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"45"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville119.68936"	"Gradoville_2020"	"SRR8844188"	NA	"PRJNA530276"	"SAMN11317466"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"45"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville12.68507"	"Gradoville_2020"	"SRR8844132"	NA	"PRJNA530276"	"SAMN11317406"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"45"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville120.68937"	"Gradoville_2020"	"SRR8844183"	NA	"PRJNA530276"	"SAMN11317467"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"25"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville121.68938"	"Gradoville_2020"	"SRR8844184"	NA	"PRJNA530276"	"SAMN11317468"	NA	NA	"npsg"	"2017-6-11"	"3:31:00"	"25"	"18"	"Pacific Ocean"	"29.58205 N 158.0019667 W"	"29.58205"	"158.0019667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.58205	-158.0019667	"2017-06-11T22:00:00"	FALSE
"Gradoville13.68508"	"Gradoville_2020"	"SRR8844131"	NA	"PRJNA530276"	"SAMN11317407"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"100"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville14.68509"	"Gradoville_2020"	"SRR8844130"	NA	"PRJNA530276"	"SAMN11317408"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"100"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville15.68514"	"Gradoville_2020"	"SRR8844135"	NA	"PRJNA530276"	"SAMN11317409"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"120"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville16.68515"	"Gradoville_2020"	"SRR8844134"	NA	"PRJNA530276"	"SAMN11317410"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"120"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville17.68516"	"Gradoville_2020"	"SRR8844153"	NA	"PRJNA530276"	"SAMN11317411"	NA	NA	"npsg"	"2017-5-29"	"18:49:00"	"15"	"2"	"Pacific Ocean"	"27.214295 N 157.9990433 W"	"27.214295"	"157.9990433"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	27.214295	-157.9990433	"2017-05-29T22:00:00"	FALSE
"Gradoville18.68517"	"Gradoville_2020"	"SRR8844154"	NA	"PRJNA530276"	"SAMN11317412"	NA	NA	"npsg"	"2017-5-29"	"18:49:00"	"15"	"2"	"Pacific Ocean"	"27.214295 N 157.9990433 W"	"27.214295"	"157.9990433"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	27.214295	-157.9990433	"2017-05-29T22:00:00"	FALSE
"Gradoville19.68518"	"Gradoville_2020"	"SRR8844155"	NA	"PRJNA530276"	"SAMN11317413"	NA	NA	"npsg"	"2017-5-29"	"22:18:00"	"15"	"3"	"Pacific Ocean"	"27.84461333 N 158.001395 W"	"27.84461333"	"158.001395"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	27.84461333	-158.001395	"2017-05-29T22:00:00"	FALSE
"Gradoville2.68485"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"npsg"	"2017-5-27"	"20:44:00"	"15"	"1"	NA	"21.31966333 N 158.2319267 W"	"21.31966333"	"158.2319267"	NA	NA	NA	"whole"	NA	21.31966333	-158.2319267	"2017-05-27T22:00:00"	FALSE
"Gradoville20.68519"	"Gradoville_2020"	"SRR8844156"	NA	"PRJNA530276"	"SAMN11317414"	NA	NA	"npsg"	"2017-5-29"	"22:18:00"	"15"	"3"	"Pacific Ocean"	"27.84461333 N 158.001395 W"	"27.84461333"	"158.001395"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	27.84461333	-158.001395	"2017-05-29T22:00:00"	FALSE
"Gradoville21.68524"	"Gradoville_2020"	"SRR8844151"	NA	"PRJNA530276"	"SAMN11317415"	NA	NA	"npsg"	"2017-5-30"	"3:34:00"	"15"	"3"	"Pacific Ocean"	"28.47083333 N 157.9978333 W"	"28.47083333"	"157.9978333"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	28.47083333	-157.9978333	"2017-05-30T22:00:00"	FALSE
"Gradoville22.68525"	"Gradoville_2020"	"SRR8844152"	NA	"PRJNA530276"	"SAMN11317416"	NA	NA	"npsg"	"2017-5-30"	"3:34:00"	"15"	"3"	"Pacific Ocean"	"28.47083333 N 157.9978333 W"	"28.47083333"	"157.9978333"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	28.47083333	-157.9978333	"2017-05-30T22:00:00"	FALSE
"Gradoville23.68530"	"Gradoville_2020"	"SRR8844147"	NA	"PRJNA530276"	"SAMN11317417"	NA	NA	"npsg"	"2017-5-30"	"9:57:00"	"15"	"4"	"Pacific Ocean"	"29.228145 N 157.999715 W"	"29.228145"	"157.999715"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.228145	-157.999715	"2017-05-30T22:00:00"	FALSE
"Gradoville24.68531"	"Gradoville_2020"	"SRR8844148"	NA	"PRJNA530276"	"SAMN11317418"	NA	NA	"npsg"	"2017-5-30"	"9:57:00"	"15"	"4"	"Pacific Ocean"	"29.228145 N 157.999715 W"	"29.228145"	"157.999715"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	29.228145	-157.999715	"2017-05-30T22:00:00"	FALSE
"Gradoville25.68535"	"Gradoville_2020"	"SRR8844123"	NA	"PRJNA530276"	"SAMN11317419"	NA	NA	"npsg"	"2017-5-30"	"14:25:00"	"15"	"5"	"Pacific Ocean"	"30.02042333 N 157.9995867 W"	"30.02042333"	"157.9995867"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	30.02042333	-157.9995867	"2017-05-30T23:00:00"	FALSE
"Gradoville26.68536"	"Gradoville_2020"	"SRR8844122"	NA	"PRJNA530276"	"SAMN11317420"	NA	NA	"npsg"	"2017-5-30"	"14:25:00"	"15"	"5"	"Pacific Ocean"	"30.02042333 N 157.9995867 W"	"30.02042333"	"157.9995867"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	30.02042333	-157.9995867	"2017-05-30T23:00:00"	FALSE
"Gradoville27.68537"	"Gradoville_2020"	"SRR8844125"	NA	"PRJNA530276"	"SAMN11317421"	NA	NA	"npsg"	"2017-5-30"	"19:28:00"	"15"	"6"	"Pacific Ocean"	"30.92716833 N 158.0026367 W"	"30.92716833"	"158.0026367"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	30.92716833	-158.0026367	"2017-05-30T23:00:00"	FALSE
"Gradoville28.68538"	"Gradoville_2020"	"SRR8844124"	NA	"PRJNA530276"	"SAMN11317422"	NA	NA	"npsg"	"2017-5-30"	"19:28:00"	"15"	"6"	"Pacific Ocean"	"30.92716833 N 158.0026367 W"	"30.92716833"	"158.0026367"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	30.92716833	-158.0026367	"2017-05-30T23:00:00"	FALSE
"Gradoville29.68543"	"Gradoville_2020"	"SRR8844121"	NA	"PRJNA530276"	"SAMN11317423"	NA	NA	"npsg"	"2017-5-31"	"3:42:00"	"15"	"4"	"Pacific Ocean"	"32.25811 N 157.99977 W"	"32.25811"	"157.99977"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	32.25811	-157.99977	"2017-05-31T23:00:00"	FALSE
"Gradoville3.68490"	"Gradoville_2020"	"SRR8844198"	NA	"PRJNA530276"	"SAMN11317397"	NA	NA	"npsg"	"2017-5-29"	"14:40:00"	"15"	"1"	"Pacific Ocean"	"26.44829 N 157.9997783 W"	"26.44829"	"157.9997783"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	26.44829	-157.9997783	"2017-05-29T22:00:00"	FALSE
"Gradoville30.68544"	"Gradoville_2020"	"SRR8844120"	NA	"PRJNA530276"	"SAMN11317424"	NA	NA	"npsg"	"2017-5-31"	"3:42:00"	"15"	"4"	"Pacific Ocean"	"32.25811 N 157.99977 W"	"32.25811"	"157.99977"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	32.25811	-157.99977	"2017-05-31T23:00:00"	FALSE
"Gradoville31.68549"	"Gradoville_2020"	"SRR8844117"	NA	"PRJNA530276"	"SAMN11317425"	NA	NA	"transition"	"2017-5-31"	"9:33:00"	"15"	"7"	"Pacific Ocean"	"33.04266333 N 157.99555 W"	"33.04266333"	"157.99555"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	33.04266333	-157.99555	"2017-05-31T23:00:00"	FALSE
"Gradoville32.68550"	"Gradoville_2020"	"SRR8844116"	NA	"PRJNA530276"	"SAMN11317426"	NA	NA	"transition"	"2017-5-31"	"9:33:00"	"15"	"7"	"Pacific Ocean"	"33.04266333 N 157.99555 W"	"33.04266333"	"157.99555"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	33.04266333	-157.99555	"2017-05-31T23:00:00"	FALSE
"Gradoville33.68551"	"Gradoville_2020"	"SRR8844144"	NA	"PRJNA530276"	"SAMN11317427"	NA	NA	"transition"	"2017-5-31"	"12:31:00"	"15"	"8"	"Pacific Ocean"	"33.54210167 N 157.999885 W"	"33.54210167"	"157.999885"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	33.54210167	-157.999885	"2017-05-31T23:00:00"	FALSE
"Gradoville34.68552"	"Gradoville_2020"	"SRR8844145"	NA	"PRJNA530276"	"SAMN11317428"	NA	NA	"transition"	"2017-5-31"	"12:31:00"	"15"	"8"	"Pacific Ocean"	"33.54210167 N 157.999885 W"	"33.54210167"	"157.999885"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	33.54210167	-157.999885	"2017-05-31T23:00:00"	FALSE
"Gradoville35.68553"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-5-31"	"16:07:00"	"15"	"9"	NA	"34.18764 N 157.9992767 W"	"34.18764"	"157.9992767"	NA	NA	NA	"whole"	NA	34.18764	-157.9992767	"2017-05-31T23:00:00"	FALSE
"Gradoville36.68554"	"Gradoville_2020"	"SRR8844142"	NA	"PRJNA530276"	"SAMN11317429"	NA	NA	"transition"	"2017-5-31"	"16:07:00"	"15"	"9"	"Pacific Ocean"	"34.18764 N 157.9992767 W"	"34.18764"	"157.9992767"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	34.18764	-157.9992767	"2017-05-31T23:00:00"	FALSE
"Gradoville37.68556"	"Gradoville_2020"	"SRR8844143"	NA	"PRJNA530276"	"SAMN11317430"	NA	NA	"transition"	"2017-5-31"	"20:08:00"	"15"	"10"	"Pacific Ocean"	"34.88330333 N 157.9967383 W"	"34.88330333"	"157.9967383"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	34.88330333	-157.9967383	"2017-05-31T23:00:00"	FALSE
"Gradoville38.68561"	"Gradoville_2020"	"SRR8844140"	NA	"PRJNA530276"	"SAMN11317431"	NA	NA	"transition"	"2017-6-1"	"3:30:00"	"15"	"5"	"Pacific Ocean"	"36.06198167 N 158.0005583 W"	"36.06198167"	"158.0005583"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	36.06198167	-158.0005583	"2017-06-01T23:00:00"	FALSE
"Gradoville39.68562"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-1"	"3:30:00"	"15"	"5"	NA	"36.06198167 N 158.0005583 W"	"36.06198167"	"158.0005583"	NA	NA	NA	"whole"	NA	36.06198167	-158.0005583	"2017-06-01T23:00:00"	FALSE
"Gradoville4.68491"	"Gradoville_2020"	"SRR8844199"	NA	"PRJNA530276"	"SAMN11317398"	NA	NA	"npsg"	"2017-5-29"	"14:40:00"	"15"	"1"	"Pacific Ocean"	"26.44829 N 157.9997783 W"	"26.44829"	"157.9997783"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	26.44829	-157.9997783	"2017-05-29T22:00:00"	FALSE
"Gradoville40.68567"	"Gradoville_2020"	"SRR8844141"	NA	"PRJNA530276"	"SAMN11317432"	NA	NA	"transition"	"2017-6-1"	"10:43:00"	"15"	"11"	"Pacific Ocean"	"37.00191333 N 157.9972683 W"	"37.00191333"	"157.9972683"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	37.00191333	-157.9972683	"2017-06-01T23:00:00"	FALSE
"Gradoville41.68568"	"Gradoville_2020"	"SRR8844138"	NA	"PRJNA530276"	"SAMN11317433"	NA	NA	"transition"	"2017-6-1"	"10:43:00"	"15"	"11"	"Pacific Ocean"	"37.00191333 N 157.9972683 W"	"37.00191333"	"157.9972683"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	37.00191333	-157.9972683	"2017-06-01T23:00:00"	FALSE
"Gradoville42.68591"	"Gradoville_2020"	"SRR8844139"	NA	"PRJNA530276"	"SAMN11317434"	NA	NA	"transition"	"2017-6-3"	"8:37:00"	"15"	"7"	"Pacific Ocean"	"41.41657667 N 157.99993 W"	"41.41657667"	"157.99993"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	41.41657667	-157.99993	"2017-06-03T23:00:00"	FALSE
"Gradoville43.68597"	"Gradoville_2020"	"SRR8844136"	NA	"PRJNA530276"	"SAMN11317435"	NA	NA	"transition"	"2017-6-3"	"8:37:00"	"120"	"7"	"Pacific Ocean"	"41.41657667 N 157.99993 W"	"41.41657667"	"157.99993"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	41.41657667	-157.99993	"2017-06-03T23:00:00"	FALSE
"Gradoville44.68607"	"Gradoville_2020"	"SRR8844137"	NA	"PRJNA530276"	"SAMN11317436"	NA	NA	"transition"	"2017-6-3"	"8:37:00"	"15"	"7"	"Pacific Ocean"	"41.41657667 N 157.99993 W"	"41.41657667"	"157.99993"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	41.41657667	-157.99993	"2017-06-03T23:00:00"	FALSE
"Gradoville45.68608"	"Gradoville_2020"	"SRR8844164"	NA	"PRJNA530276"	"SAMN11317437"	NA	NA	"transition"	"2017-6-3"	"8:37:00"	"15"	"7"	"Pacific Ocean"	"41.41657667 N 157.99993 W"	"41.41657667"	"157.99993"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	41.41657667	-157.99993	"2017-06-03T23:00:00"	FALSE
"Gradoville46.68638"	"Gradoville_2020"	"SRR8844161"	NA	"PRJNA530276"	"SAMN11317438"	NA	NA	"transition"	"2017-6-4"	"9:53:00"	"24"	"8"	"Pacific Ocean"	"39.49989833 N 158.0000667 W"	"39.49989833"	"158.0000667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	39.49989833	-158.0000667	"2017-06-04T23:00:00"	FALSE
"Gradoville47.68645"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-4"	"9:53:00"	"45"	"8"	NA	"39.49989833 N 158.0000667 W"	"39.49989833"	"158.0000667"	NA	NA	NA	"whole"	NA	39.49989833	-158.0000667	"2017-06-04T23:00:00"	FALSE
"Gradoville48.68646"	"Gradoville_2020"	"SRR8844115"	NA	"PRJNA530276"	"SAMN11317439"	NA	NA	"transition"	"2017-6-4"	"9:53:00"	"45"	"8"	"Pacific Ocean"	"39.49989833 N 158.0000667 W"	"39.49989833"	"158.0000667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	39.49989833	-158.0000667	"2017-06-04T23:00:00"	FALSE
"Gradoville49.68667"	"Gradoville_2020"	"SRR8844114"	NA	"PRJNA530276"	"SAMN11317440"	NA	NA	"transition"	"2017-6-5"	"3:32:00"	"15"	"9"	"Pacific Ocean"	"37.9999 N 157.9999667 W"	"37.9999"	"157.9999667"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	37.9999	-157.9999667	"2017-06-05T23:00:00"	FALSE
"Gradoville5.68496"	"Gradoville_2020"	"SRR8844190"	NA	"PRJNA530276"	"SAMN11317399"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"15"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville54.68692"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-5"	"13:06:00"	"46"	"10"	NA	"37.49989167 N 158.000035 W"	"37.49989167"	"158.000035"	NA	NA	NA	"whole"	NA	37.49989167	-158.000035	"2017-06-05T23:00:00"	FALSE
"Gradoville55.68715"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-6"	"4:29:00"	"15"	"11"	NA	"36.99987667 N 158.000035 W"	"36.99987667"	"158.000035"	NA	NA	NA	"whole"	NA	36.99987667	-158.000035	"2017-06-06T23:00:00"	FALSE
"Gradoville56.68741"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-6"	"4:29:00"	"25"	"11"	NA	"36.99987667 N 158.000035 W"	"36.99987667"	"158.000035"	NA	NA	NA	"whole"	NA	36.99987667	-158.000035	"2017-06-06T23:00:00"	FALSE
"Gradoville57.68742"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-6"	"4:29:00"	"25"	"11"	NA	"36.99987667 N 158.000035 W"	"36.99987667"	"158.000035"	NA	NA	NA	"whole"	NA	36.99987667	-158.000035	"2017-06-06T23:00:00"	FALSE
"Gradoville58.68748"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-7"	"3:33:00"	"15"	"12"	NA	"36 N 158 W"	"36"	"158"	NA	NA	NA	"whole"	NA	36	-158	"2017-06-07T23:00:00"	FALSE
"Gradoville59.68766"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-7"	"3:33:00"	"60"	"12"	NA	"36 N 158 W"	"36"	"158"	NA	NA	NA	"whole"	NA	36	-158	"2017-06-07T23:00:00"	FALSE
"Gradoville6.68497"	"Gradoville_2020"	"SRR8844191"	NA	"PRJNA530276"	"SAMN11317400"	NA	NA	"npsg"	"2017-5-29"	"4:27:00"	"15"	"2"	"Pacific Ocean"	"25.7682965 N 158.014165 W"	"25.7682965"	"158.014165"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	25.7682965	-158.014165	"2017-05-29T22:00:00"	FALSE
"Gradoville60.68767"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-7"	"3:33:00"	"50"	"12"	NA	"36 N 158 W"	"36"	"158"	NA	NA	NA	"whole"	NA	36	-158	"2017-06-07T23:00:00"	FALSE
"Gradoville61.68768"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-7"	"3:33:00"	"50"	"12"	NA	"36 N 158 W"	"36"	"158"	NA	NA	NA	"whole"	NA	36	-158	"2017-06-07T23:00:00"	FALSE
"Gradoville62.68773"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-7"	"3:33:00"	"45"	"12"	NA	"36 N 158 W"	"36"	"158"	NA	NA	NA	"whole"	NA	36	-158	"2017-06-07T23:00:00"	FALSE
"Gradoville63.68775"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-7"	"3:33:00"	"25"	"12"	NA	"36 N 158 W"	"36"	"158"	NA	NA	NA	"whole"	NA	36	-158	"2017-06-07T23:00:00"	FALSE
"Gradoville64.68777"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-8"	"10:48:00"	"120"	"14"	NA	"34.50003667 N 158.000125 W"	"34.50003667"	"158.000125"	NA	NA	NA	"whole"	NA	34.50003667	-158.000125	"2017-06-08T23:00:00"	FALSE
"Gradoville65.68778"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-8"	"10:48:00"	"120"	"14"	NA	"34.50003667 N 158.000125 W"	"34.50003667"	"158.000125"	NA	NA	NA	"whole"	NA	34.50003667	-158.000125	"2017-06-08T23:00:00"	FALSE
"Gradoville66.68789"	"Gradoville_2020"	"SRR8844109"	NA	"PRJNA530276"	"SAMN11317441"	NA	NA	"transition"	"2017-6-8"	"10:48:00"	"15"	"14"	"Pacific Ocean"	"34.50003667 N 158.000125 W"	"34.50003667"	"158.000125"	NA	"PCR"	"METAGENOMIC"	"whole"	NA	34.50003667	-158.000125	"2017-06-08T23:00:00"	FALSE
"Gradoville67.68790"	"Gradoville_2020"	NA	NA	NA	NA	NA	NA	"transition"	"2017-6-8"	"10:48:00"	"15"	"14"	NA	"34.50003667 N 158.000125 W"	"34.50003667"	"158.000125"	NA	NA	NA	"whole"	NA	34.50003667	-158.000125	"2017-06-08T23:00:00"	FALSE
